38010934	두부사랑	두부요리	37.5544019	127.0120260	동호로10길 8-3	영업 중	N
1822356400	닭치고포차	포장마차	37.5636944	127.0196512	퇴계로86길 41 1층	영업 중	Y
37928869	한도니 신당점	돼지고기구이	37.5647797	127.0163456	다산로 244 1층 한도니	24시간 영업	Y
11619291	유정식당	해물,생선요리	37.5693341	127.0126344	마장로1길 28-5	24시간 영업	N
2065214104	돈다움 약수점	돼지고기구이	37.5571284	127.0122506	다산로 152 1층	영업 중	Y
18091101	흥부골숯불돼지갈비	돼지고기구이	37.5619169	127.0101630	청구로 113	영업 중	Y
2001400837	본가전주옥 신당역점	국밥	37.5654269	127.0185440	퇴계로 422-1 1층	24시간 영업	N
1908410135	1번지식당 약수역점	육류,고기요리	37.5522490	127.0119675	동호로5길 12 다다유크레스 1층	영업 중	Y
1673988760	이공김밥 신당점	김밥	37.5650791	127.0195258	다산로44길 46	영업 중	N
18705887	만경식당	백반,가정식	37.5658030	127.0140032	퇴계로73길 13	영업 중	Y
1976122269	갓골	육류,고기요리	37.5548199	127.0116428	다산로 128-14 1층	영업 중	N
1590307929	별빛희락	술집	37.5546434	127.0101006	동호로11길 7 지하1층	영업 중	Y
1350911314	지현식당	백반,가정식	37.5634732	127.0181001	다산로40길 38		Y
32548013	윤대감부대찌개 약수점	찌개,전골	37.5558191	127.0117392	다산로12길 5 1층		N
2041997470	후렌드치킨	치킨,닭강정	37.5573120	127.0114432	다산로19길 9 1층	영업 중	N
1036721553	신촌찌개집 충무아트홀점	찌개,전골	37.5649599	127.0142264	퇴계로 384-1 1층	영업 중	N
35853842	신당백반	백반,가정식	37.5636608	127.0146667	다산로35길 17 . 2층	영업 중	Y
18091075	보원식당	한식	37.5694208	127.0126878	청계천로 318	24시간 영업	Y
1457443464	돈다발	육류,고기요리	37.5484656	127.0075535	다산로 56 남산정은스카이오피스텔상가 B107호	영업 중	N
1397249380	자매집	한식	37.5645323	127.0206801	퇴계로86길 15-37	영업 중	N
2045292574	우리	한식	37.5651573	127.0187597	다산로44길 33 1층	영업 중	N
1854315462	장원식당	찌개,전골	37.5635765	127.0177944	다산로40길 32 1층	영업 종료	N
